"MeasureCode","Sector","Use or activity","Region","Country_code","Country","Season","Measure Impacts to","Feature code","Feature name","Sub-unit","Water body","Pressure code","Pressure name","Pressure type","Pressure location","Ranking","Measure code","Measure name","Measure type recommended to address E02 and/or E03","measure purpose","Measure location","Measure response","Measure status","Origin of the measure","Nature of the measure","Spatial scope","Measure additional info","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11","TOTAL_impacts"
"BD2081","Ports and traffic","not specified",,"LT","Lithuania","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CS03","Improvement of habitat of species from the directives",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2082","Ports and traffic","not specified",,"LT","Lithuania","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inMS","H","CS03","Improvement of habitat of species from the directives",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2083","Ports and traffic","not specified",,"LT","Lithuania","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CE06","Habitat restoration of areas impacted by transport",1,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,0
"BD2084","Ports and traffic","not specified",,"LT","Lithuania","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inMS","H","CE06","Habitat restoration of areas impacted by transport",1,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,0
"BD2085","Ports and traffic","not specified",,"LT","Lithuania","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CL01","Management of habitats (others than agriculture and forest) to slow, stop or reverse natural processes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2086","Ports and traffic","not specified",,"LT","Lithuania","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inMS","H","CL01","Management of habitats (others than agriculture and forest) to slow, stop or reverse natural processes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2087","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CJ02","Reduce impact of multi-purpose hydrological changes",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,1,0,0,0,0,
"BD2088","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CF03","Reduce impact of outdoor sports, leisure and recreational activities",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,1,0,
"BD2089","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CS03","Improvement of habitat of species from the directives",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2090","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CL03","Restore habitats following geological and natural catastrophes",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2091","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CA03","Maintain existing extensive agricultural practices and agricultural landscape features",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD2092","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CI03","Management, control or eradication of other invasive alien species",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,1,0,0,0,0,0,0,0,0,0,
"BD2093","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CI01","Early detection and rapid eradication of invasive alien species of Union concern",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,1,0,0,0,0,0,0,0,0,0,
"BD2094","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CF10","Manage changes in hydrological and coastal systems and regimes for construction and development",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,1,0,0,0,0,
"BD2095","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CI02","Management, control or eradication of established invasive alien species of Union concern",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,1,0,0,0,0,0,0,0,0,0,
"BD2096","Ports and traffic","not specified",,"PL","Poland","B","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","H","CI06","Other measures related to problematic species",0,"maintain","in","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD2097","Ports and traffic","not specified",,"ES","Spain","P","Birds","A885","Sternula albifrons",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CS03","Improvement of habitat of species from the directives",0,,,,"notident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2098","Ports and traffic","not specified",,"ES","Spain","P","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inMS","M","CS03","Improvement of habitat of species from the directives",0,,,,"notident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2099","Ports and traffic","not specified",,"ES","Spain","P","Birds","A885","Sternula albifrons",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inMS","M","CS03","Improvement of habitat of species from the directives",0,,,,"notident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD2100","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","M","CC01","Adapt/manage extraction of non-energy resources",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,0,0,1,0,0,0,0,
"BD2101","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","M","CC01","Adapt/manage extraction of non-energy resources",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,0,0,1,0,0,0,0,
"BD2102","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","M","CI04","DO NOT USE Management, control or eradication of other alien species",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,1,0,0,0,0,0,0,0,0,0,
"BD2103","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","M","CI04","DO NOT USE Management, control or eradication of other alien species",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,1,0,0,0,0,0,0,0,0,0,
"BD2104","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","M","CG09","Other measures to reduce impacts from marine aquaculture infrastructures and operation",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,1,1,0,1,1,0,0,
"BD2105","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","M","CG09","Other measures to reduce impacts from marine aquaculture infrastructures and operation",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,1,1,0,1,1,0,0,
"BD2106","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","M","CG02","Management of hunting, recreational fishing and recreational or commercial harvesting or collection of plants",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,1,0,0,0,0,0,0,0,0,
"BD2107","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","M","CG02","Management of hunting, recreational fishing and recreational or commercial harvesting or collection of plants",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,1,0,0,0,0,0,0,0,0,
"BD2108","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","M","CC03","Adapt/manage renewable energy installation, facilities and operation",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,0,0,0,0,0,0,1,
"BD2109","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","M","CC03","Adapt/manage renewable energy installation, facilities and operation",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,0,0,0,0,0,0,1,
"BD2110","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","M","CC12","Reduce/eliminate noise, light, thermal and other forms of pollution related to resource exploitation and energy production",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,0,0,0,0,0,0,1,
"BD2111","Ports and traffic","not specified",,"DE","Germany","B","Birds","A887","Uria aalge all others",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","M","CC12","Reduce/eliminate noise, light, thermal and other forms of pollution related to resource exploitation and energy production",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified","In Schleswig-Holstein stellt das Verfangen in Netzresten ein großes, noch ungelöstes Problem dar.",1,0,0,0,0,0,0,0,0,0,1,
"BD2112","Ports and traffic","not specified",,"DE","Germany","W","Birds","A887","Uria aalge all others",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CC12","Reduce/eliminate noise, light, thermal and other forms of pollution related to resource exploitation and energy production",0,"maintain","in","lonTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,1,
"BD2113","Ports and traffic","not specified",,"DE","Germany","W","Birds","A887","Uria aalge all others",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inOutEU","M","CC12","Reduce/eliminate noise, light, thermal and other forms of pollution related to resource exploitation and energy production",0,"maintain","in","lonTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,1,
"BD2114","Ports and traffic","not specified",,"DE","Germany","W","Birds","A887","Uria aalge all others",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CG09","Other measures to reduce impacts from marine aquaculture infrastructures and operation",0,"maintain","in","lonTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,1,1,0,1,1,0,0,
"BD2115","Ports and traffic","not specified",,"DE","Germany","W","Birds","A887","Uria aalge all others",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","p","inOutEU","M","CG09","Other measures to reduce impacts from marine aquaculture infrastructures and operation",0,"maintain","in","lonTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,1,1,0,1,1,0,0,
